scenario_group_id,business_profile_id,request_id,lot_id,candidate_id,source_type,product_category,product_subcategory,action_type,business_type,storage_requirement_mode,urgency_level,surplus_source,destination_type,seasonality_status,package_format,planning_quantity,remaining_shelf_life_days,remaining_safe_window_hours,remaining_commercial_window_days,unit_cost,normal_selling_price,offered_or_selling_price_per_unit,direct_action_cost,logistics_cost,handling_cost,estimated_completion_hours,active_demand_quantity,available_capacity,minimum_order_quantity,capability_resource_ratio,demand_coverage_ratio,demand_freshness_hours,distance_km,package_volume_ml,package_weight_g,simulated_rescue_outcome
SG-01982,BP-082,SYN-REQ-01982,SYN-LOT-01982,SYN-CAND-01982-05,SYNTHETIC_GENERATED,CONDIMENT,SPREAD,WHOLESALE,MEDIUM_RETAIL,CHILLED_PREFERRED,MEDIUM,USER_DECLARED,WHOLESALE_BUYER,IN_SEASON,BOTTLE,196,245,706.77,66.19,37703.94,50312.14,25412.66,22828.08,23037.13,17086.27,578.73,208,431,8,2.199,1.0612,131.91,13.6,1989.97,7713.79,1
SG-01982,BP-082,SYN-REQ-01982,SYN-LOT-01982,SYN-CAND-01982-06,SYNTHETIC_GENERATED,CONDIMENT,SPREAD,BUNDLE,MEDIUM_RETAIL,CHILLED_PREFERRED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,BOTTLE,196,279,357.09,115.9,3217.79,4755.25,2845.07,47872.0,0.0,2210.89,257.88,442,587,1,2.9949,2.2551,72.34,0.0,3321.33,1627.7,1
SG-01982,BP-082,SYN-REQ-01982,SYN-LOT-01982,SYN-CAND-01982-07,SYNTHETIC_GENERATED,CONDIMENT,SPREAD,PROMOTIONAL_BONUS,MEDIUM_RETAIL,CHILLED_PREFERRED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,BOTTLE,196,261,164.68,101.35,34781.84,46677.23,26437.98,20206.62,0.0,14722.5,41.34,248,347,1,1.7704,1.2653,165.5,0.0,3803.88,4186.87,0
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-01,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,LOCAL_DISCOUNT,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,LOCAL_CUSTOMER,PRE_SEASON,PACK,83,264,384.49,52.49,60730.96,87823.04,77108.63,1728.21,0.0,11704.84,16.49,141,55,1,0.6627,1.6988,124.21,0.0,791.02,9345.25,1
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-02,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,RETURN_TO_SUPPLIER,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,SUPPLIER,PRE_SEASON,PACK,83,268,693.4,28.47,77034.3,130419.07,48111.59,48545.63,50338.49,2667.15,504.14,165,174,79,2.0964,1.988,4.25,16.39,4950.26,3914.84,1
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-03,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,BUNDLE,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,LOCAL_CUSTOMER,PRE_SEASON,PACK,83,245,25.46,40.89,28193.86,31221.88,18486.48,5427.4,0.0,6443.9,10.55,152,225,1,2.7108,1.8313,79.84,0.0,4559.04,337.88,1
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-04,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,EXTERNAL_PARTNER,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,EXTERNAL_PARTNER,PRE_SEASON,PACK,83,181,351.19,110.55,53889.08,75186.04,68111.03,15059.67,16946.28,12964.35,84.74,143,66,2,0.7952,1.7229,61.32,14.17,888.88,9172.11,1
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-05,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,DONATION,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,DONATION_PARTNER,PRE_SEASON,PACK,83,139,419.9,34.75,13526.43,18148.41,0.0,32336.39,72674.95,5538.69,275.61,160,54,1,0.6506,1.9277,42.96,12.42,4398.26,7953.89,1
SG-01983,BP-083,SYN-REQ-01983,SYN-LOT-01983,SYN-CAND-01983-06,SYNTHETIC_GENERATED,FRESH_PRODUCE,VEGETABLE,PROMOTIONAL_BONUS,SMALL_FNB,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,LOCAL_CUSTOMER,PRE_SEASON,PACK,83,258,573.14,38.66,64363.01,108818.54,44136.8,21072.6,0.0,24827.94,536.97,141,84,1,1.012,1.6988,123.5,0.0,1601.41,5337.18,0
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-01,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,INTERNAL_USE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,INTERNAL_OPERATION,NOT_APPLICABLE,PACK,72,306,397.92,62.09,33178.33,49233.32,0.0,23317.99,0.0,5994.05,85.32,101,129,1,1.7917,1.4028,3.39,0.0,4500.56,2237.39,0
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-02,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,EXTERNAL_PARTNER,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,EXTERNAL_PARTNER,NOT_APPLICABLE,PACK,72,34,90.78,1.38,38866.17,57156.59,26240.59,7977.09,57744.47,22582.18,9.99,118,121,60,1.6806,1.6389,77.65,4.36,2977.96,4916.38,0
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-03,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,RETURN_TO_SUPPLIER,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,SUPPLIER,NOT_APPLICABLE,PACK,72,94,533.18,55.59,29512.51,50017.8,48042.1,16803.51,71065.49,15213.26,369.59,132,210,7,2.9167,1.8333,55.51,32.59,3017.47,5270.53,1
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-04,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,BRANCH_TRANSFER,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,BRANCH,NOT_APPLICABLE,PACK,72,91,628.01,27.3,24146.57,37613.11,18682.43,28457.39,63211.39,8696.98,594.26,167,201,37,2.7917,2.3194,127.29,12.97,4038.32,2176.64,0
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-05,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,WHOLESALE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,WHOLESALE_BUYER,NOT_APPLICABLE,PACK,72,244,438.47,56.95,6315.29,9504.51,7193.01,41295.75,35500.14,1745.83,34.37,211,114,23,1.5833,2.9306,42.33,29.4,3798.32,8676.51,0
SG-01984,BP-084,SYN-REQ-01984,SYN-LOT-01984,SYN-CAND-01984-06,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,BUNDLE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,USER_DECLARED,LOCAL_CUSTOMER,NOT_APPLICABLE,PACK,72,142,602.11,92.23,24976.93,32100.35,29330.09,49664.52,0.0,15806.44,262.23,39,112,1,1.5556,0.5417,53.86,0.0,1783.58,6999.24,0
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-01,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,EXTERNAL_PARTNER,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,EXTERNAL_PARTNER,NOT_APPLICABLE,BOTTLE,188,95,571.48,72.8,6432.76,8758.85,8715.06,36018.29,5107.64,21830.74,460.03,556,185,150,0.984,2.9574,100.21,5.09,2817.12,7263.07,1
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-02,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,LOCAL_DISCOUNT,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,188,40,336.5,1.63,56326.57,78400.95,53296.97,20257.85,0.0,413.73,9.55,542,346,1,1.8404,2.883,85.62,0.0,1535.56,184.43,1
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-03,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,BUNDLE,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,188,125,492.97,52.26,43231.18,54004.39,41837.2,27801.4,0.0,1808.89,311.97,199,307,1,1.633,1.0585,86.42,0.0,1990.62,3131.4,1
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-04,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,DONATION,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,DONATION_PARTNER,NOT_APPLICABLE,BOTTLE,188,219,509.52,9.39,28600.84,34652.78,0.0,35097.6,52510.59,22452.85,153.42,562,353,1,1.8777,2.9894,137.1,21.28,2170.59,374.29,0
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-05,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,BRANCH_TRANSFER,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,BRANCH,NOT_APPLICABLE,BOTTLE,188,300,571.18,14.65,30414.46,41999.33,31243.3,7266.85,30313.6,2232.61,157.56,95,237,13,1.2606,0.5053,164.42,17.68,668.79,384.03,0
SG-01985,BP-085,SYN-REQ-01985,SYN-LOT-01985,SYN-CAND-01985-06,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,DETERGENT,PROMOTIONAL_BONUS,SMALL_FNB,AMBIENT_ALLOWED,HIGH,CALCULATED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,188,286,538.5,6.69,7722.6,13702.21,6234.51,11944.78,0.0,14186.69,140.38,552,397,1,2.1117,2.9362,146.96,0.0,4247.66,2647.54,1
SG-01986,BP-086,SYN-REQ-01986,SYN-LOT-01986,SYN-CAND-01986-01,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,CANNED_DRINK,RETURN_TO_SUPPLIER,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,SUPPLIER,NOT_APPLICABLE,CAN,198,74,490.39,36.9,6613.81,7837.36,6738.56,33720.04,40194.44,7330.54,441.47,218,416,116,2.101,1.101,98.47,26.54,4363.79,5292.1,1
SG-01986,BP-086,SYN-REQ-01986,SYN-LOT-01986,SYN-CAND-01986-02,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,CANNED_DRINK,EXTERNAL_PARTNER,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,EXTERNAL_PARTNER,NOT_APPLICABLE,CAN,198,62,700.89,15.74,21876.09,27905.14,26169.44,21624.35,10914.46,3669.77,44.8,420,566,56,2.8586,2.1212,122.09,20.61,2682.68,2039.78,1
SG-01986,BP-086,SYN-REQ-01986,SYN-LOT-01986,SYN-CAND-01986-03,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,CANNED_DRINK,LOCAL_DISCOUNT,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,NOT_APPLICABLE,CAN,198,299,83.88,117.75,17608.44,23854.15,18670.64,12337.69,0.0,9741.38,38.04,141,199,1,1.0051,0.7121,166.44,0.0,2823.24,5520.33,1
SG-01986,BP-086,SYN-REQ-01986,SYN-LOT-01986,SYN-CAND-01986-04,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,CANNED_DRINK,DONATION,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,DONATION_PARTNER,NOT_APPLICABLE,CAN,198,282,592.54,119.91,6329.87,8150.97,0.0,21461.3,64410.47,18778.83,415.97,112,244,1,1.2323,0.5657,14.2,25.49,2751.02,4684.96,0
SG-01986,BP-086,SYN-REQ-01986,SYN-LOT-01986,SYN-CAND-01986-05,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,CANNED_DRINK,BRANCH_TRANSFER,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,BRANCH,NOT_APPLICABLE,CAN,198,292,312.27,117.64,40091.87,54031.81,20364.59,17072.33,24060.44,15339.91,213.22,126,565,70,2.8535,0.6364,35.05,9.69,1117.56,1397.03,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-01,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,EXTERNAL_PARTNER,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,EXTERNAL_PARTNER,POST_SEASON,PACK,238,300,358.65,19.14,78549.32,106614.99,65888.06,337.51,14876.63,7773.67,283.81,190,365,32,1.5336,0.7983,118.34,3.62,4724.94,4242.83,0
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-02,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,RETURN_TO_SUPPLIER,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,SUPPLIER,POST_SEASON,PACK,238,18,61.76,4.41,41179.02,47693.54,44817.62,36571.15,57746.83,16287.09,44.45,395,617,36,2.5924,1.6597,161.25,2.62,1224.15,4933.52,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-03,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,LOCAL_DISCOUNT,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,LOCAL_CUSTOMER,POST_SEASON,PACK,238,192,333.69,39.71,27135.06,34640.62,32856.63,32088.83,0.0,12003.86,139.64,199,159,1,0.6681,0.8361,148.36,0.0,3434.54,937.88,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-04,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,INTERNAL_REPURPOSE,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,INTERNAL_OPERATION,POST_SEASON,PACK,238,144,582.53,35.87,7645.07,9386.62,9184.81,10509.42,0.0,15939.35,161.02,236,422,1,1.7731,0.9916,135.99,0.0,561.95,8171.78,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-05,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,BRANCH_TRANSFER,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,BRANCH,POST_SEASON,PACK,238,167,636.79,28.07,69953.67,108232.32,39255.86,32163.07,1296.12,10701.01,105.01,590,400,35,1.6807,2.479,50.67,35.35,4851.52,6954.31,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-06,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,BUNDLE,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,LOCAL_CUSTOMER,POST_SEASON,PACK,238,318,499.59,57.57,35751.09,53780.36,25744.66,17899.87,0.0,18130.24,43.04,645,425,1,1.7857,2.7101,23.38,0.0,1842.4,2587.3,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-07,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,PROMOTIONAL_BONUS,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,LOCAL_CUSTOMER,POST_SEASON,PACK,238,258,669.45,56.1,24387.27,41092.55,16519.21,42745.32,0.0,20558.36,487.76,481,161,1,0.6765,2.021,96.08,0.0,612.96,7785.56,1
SG-01987,BP-087,SYN-REQ-01987,SYN-LOT-01987,SYN-CAND-01987-08,SYNTHETIC_GENERATED,PERSONAL_CARE,BODY_CARE,DONATION,SMALL_FNB,NONE,LOW,RULE_TRIGGERED,DONATION_PARTNER,POST_SEASON,PACK,238,10,78.31,6.09,14395.08,22948.64,0.0,14960.78,11309.43,13937.06,25.04,203,281,1,1.1807,0.8529,119.16,3.9,3431.25,6493.27,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-01,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,INTERNAL_USE,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,INTERNAL_OPERATION,IN_SEASON,PACK,17,6,29.15,3.66,30389.08,34816.77,0.0,31729.41,0.0,19922.78,26.49,13,27,1,1.5882,0.7647,102.27,0.0,2575.18,1885.79,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-02,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,WHOLESALE,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,WHOLESALE_BUYER,IN_SEASON,PACK,17,361,533.9,22.17,56691.43,98501.36,47339.75,15667.69,67002.37,109.97,460.99,33,44,11,2.5882,1.9412,51.92,23.6,219.72,7067.73,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-03,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,RETURN_TO_SUPPLIER,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,SUPPLIER,IN_SEASON,PACK,17,160,164.24,14.69,23655.67,28878.84,13012.81,19649.45,14358.15,9740.41,106.74,50,41,11,2.4118,2.9412,4.49,0.52,971.14,5661.34,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-04,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,DONATION,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,DONATION_PARTNER,IN_SEASON,PACK,17,152,278.58,88.06,18478.05,20390.53,0.0,37640.38,52502.86,1275.39,120.58,37,14,1,0.8235,2.1765,99.61,16.0,1192.53,6543.97,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-05,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,LOCAL_DISCOUNT,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,LOCAL_CUSTOMER,IN_SEASON,PACK,17,183,337.52,92.35,67439.03,89896.23,71530.43,40670.36,0.0,19406.46,125.26,44,31,1,1.8235,2.5882,18.87,0.0,3927.48,5011.67,1
SG-01988,BP-088,SYN-REQ-01988,SYN-LOT-01988,SYN-CAND-01988-06,SYNTHETIC_GENERATED,PERSONAL_CARE,HYGIENE,BRANCH_TRANSFER,MEDIUM_FNB,AMBIENT_ALLOWED,MEDIUM,CALCULATED,BRANCH,IN_SEASON,PACK,17,183,146.9,88.88,26661.87,43472.18,25083.45,35705.24,38702.47,6527.94,24.69,48,22,3,1.2941,2.8235,130.49,25.11,807.44,3664.49,0
SG-01989,BP-089,SYN-REQ-01989,SYN-LOT-01989,SYN-CAND-01989-01,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,INTERNAL_REPURPOSE,MEDIUM_FNB,CHILLED_PREFERRED,CRITICAL,RULE_TRIGGERED,INTERNAL_OPERATION,POST_SEASON,SACHET,233,219,170.21,79.38,54286.24,65067.49,31414.58,18298.8,0.0,1889.87,142.08,497,383,1,1.6438,2.133,49.81,0.0,3806.28,7823.11,1
SG-01989,BP-089,SYN-REQ-01989,SYN-LOT-01989,SYN-CAND-01989-02,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,EXTERNAL_PARTNER,MEDIUM_FNB,CHILLED_PREFERRED,CRITICAL,RULE_TRIGGERED,EXTERNAL_PARTNER,POST_SEASON,SACHET,233,179,415.35,84.07,50188.62,86464.95,80455.64,38332.48,30715.82,20618.48,201.47,421,660,100,2.8326,1.8069,32.35,36.92,4600.85,757.23,1
SG-01989,BP-089,SYN-REQ-01989,SYN-LOT-01989,SYN-CAND-01989-03,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,BRANCH_TRANSFER,MEDIUM_FNB,CHILLED_PREFERRED,CRITICAL,RULE_TRIGGERED,BRANCH,POST_SEASON,SACHET,233,75,63.81,59.6,60272.41,106911.2,104933.34,27721.62,37831.4,4786.9,12.51,301,448,176,1.9227,1.2918,58.39,26.66,4062.11,1133.78,1
SG-01989,BP-089,SYN-REQ-01989,SYN-LOT-01989,SYN-CAND-01989-04,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,INTERNAL_USE,MEDIUM_FNB,CHILLED_PREFERRED,CRITICAL,RULE_TRIGGERED,INTERNAL_OPERATION,POST_SEASON,SACHET,233,141,505.29,89.4,50455.18,65475.69,0.0,505.24,0.0,24359.1,47.0,455,593,1,2.5451,1.9528,159.2,0.0,632.96,9401.98,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-01,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,RETURN_TO_SUPPLIER,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,SUPPLIER,NOT_APPLICABLE,BOTTLE,49,101,512.33,64.79,44487.31,57099.46,28646.8,35122.64,57542.2,16241.22,401.31,86,90,12,1.8367,1.7551,165.65,4.49,2669.62,7691.59,0
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-02,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,BUNDLE,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,49,180,363.31,95.94,25018.93,29684.96,12075.84,38206.66,0.0,1221.05,120.59,75,54,1,1.102,1.5306,91.11,0.0,4393.04,2261.19,0
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-03,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,INTERNAL_USE,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,INTERNAL_OPERATION,NOT_APPLICABLE,BOTTLE,49,177,63.08,44.93,2721.97,3958.29,0.0,25169.47,0.0,5497.7,34.83,34,55,1,1.1224,0.6939,2.36,0.0,3407.69,7960.04,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-04,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,LOCAL_DISCOUNT,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,49,1,6.61,1.0,75354.55,95730.42,44543.36,24747.28,0.0,1662.04,3.07,47,65,1,1.3265,0.9592,140.41,0.0,2833.89,1396.72,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-05,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,WHOLESALE,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,WHOLESALE_BUYER,NOT_APPLICABLE,BOTTLE,49,220,695.17,100.97,78967.86,140349.58,125191.83,20694.2,8506.6,15746.54,382.1,112,24,12,0.4898,2.2857,94.64,14.63,982.66,7299.07,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-06,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,PROMOTIONAL_BONUS,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOTTLE,49,235,294.1,13.28,6596.19,10531.48,7800.67,33061.47,0.0,15902.33,49.59,83,37,1,0.7551,1.6939,44.43,0.0,2910.5,9150.08,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-07,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,INTERNAL_REPURPOSE,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,INTERNAL_OPERATION,NOT_APPLICABLE,BOTTLE,49,263,232.44,43.29,37887.43,60456.97,41709.26,337.48,0.0,10015.64,1.89,118,106,1,2.1633,2.4082,64.15,0.0,3158.32,1450.92,1
SG-01990,BP-090,SYN-REQ-01990,SYN-LOT-01990,SYN-CAND-01990-08,SYNTHETIC_GENERATED,BABY_CARE,BABY_HYGIENE,EXTERNAL_PARTNER,SMALL_RETAIL,AMBIENT_ALLOWED,MEDIUM,USER_DECLARED,EXTERNAL_PARTNER,NOT_APPLICABLE,BOTTLE,49,97,324.94,26.32,28115.36,47433.42,23432.11,44229.3,17426.73,14717.2,78.45,27,144,20,2.9388,0.551,132.88,1.97,2290.14,7564.91,1
SG-01991,BP-091,SYN-REQ-01991,SYN-LOT-01991,SYN-CAND-01991-01,SYNTHETIC_GENERATED,CHOCOLATE,BAR,PROMOTIONAL_BONUS,MEDIUM_WHOLESALER,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,LOCAL_CUSTOMER,PRE_SEASON,PACK,203,111,619.09,38.61,61138.41,88858.57,88618.65,32925.79,0.0,4964.03,358.61,360,579,1,2.8522,1.7734,84.9,0.0,1057.16,771.21,1
SG-01991,BP-091,SYN-REQ-01991,SYN-LOT-01991,SYN-CAND-01991-02,SYNTHETIC_GENERATED,CHOCOLATE,BAR,RETURN_TO_SUPPLIER,MEDIUM_WHOLESALER,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,SUPPLIER,PRE_SEASON,PACK,203,212,29.2,65.36,57103.23,71042.13,58098.25,48313.5,58209.59,14158.1,15.1,322,336,165,1.6552,1.5862,164.29,13.62,2923.09,6846.76,1
SG-01991,BP-091,SYN-REQ-01991,SYN-LOT-01991,SYN-CAND-01991-03,SYNTHETIC_GENERATED,CHOCOLATE,BAR,BUNDLE,MEDIUM_WHOLESALER,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,LOCAL_CUSTOMER,PRE_SEASON,PACK,203,242,217.25,5.92,26855.87,46377.4,18476.76,33866.43,0.0,10215.02,127.37,335,135,1,0.665,1.6502,6.66,0.0,3786.3,7887.73,1
SG-01991,BP-091,SYN-REQ-01991,SYN-LOT-01991,SYN-CAND-01991-04,SYNTHETIC_GENERATED,CHOCOLATE,BAR,DONATION,MEDIUM_WHOLESALER,COLD_REQUIRED_FOR_QUALITY_WINDOW,LOW,USER_DECLARED,DONATION_PARTNER,PRE_SEASON,PACK,203,350,443.98,67.57,22840.3,29662.7,0.0,17869.1,20027.28,21911.83,281.06,117,542,1,2.67,0.5764,111.27,25.35,1989.24,8653.79,1
